Id,Dataset,Filepath,Filename,Ext,Speaker,Text,Gender,Intensity/Level,Emotion
7009,CREMA-D,./dataset/crema-d\AudioWAV\1086_TAI_DIS_XX.wav,1086_TAI_DIS_XX.wav,.wav,Crema_1086,The airplane is almost full,Male,Unspecified,Disgust
7010,CREMA-D,./dataset/crema-d\AudioWAV\1086_TAI_FEA_XX.wav,1086_TAI_FEA_XX.wav,.wav,Crema_1086,The airplane is almost full,Male,Unspecified,Fear
7011,CREMA-D,./dataset/crema-d\AudioWAV\1086_TAI_HAP_XX.wav,1086_TAI_HAP_XX.wav,.wav,Crema_1086,The airplane is almost full,Male,Unspecified,Happy
7012,CREMA-D,./dataset/crema-d\AudioWAV\1086_TAI_NEU_XX.wav,1086_TAI_NEU_XX.wav,.wav,Crema_1086,The airplane is almost full,Male,Unspecified,Neutral
7013,CREMA-D,./dataset/crema-d\AudioWAV\1086_TAI_SAD_XX.wav,1086_TAI_SAD_XX.wav,.wav,Crema_1086,The airplane is almost full,Male,Unspecified,Sad
7014,CREMA-D,./dataset/crema-d\AudioWAV\1086_TIE_ANG_XX.wav,1086_TIE_ANG_XX.wav,.wav,Crema_1086,That is exactly what happened,Male,Unspecified,Anger
7015,CREMA-D,./dataset/crema-d\AudioWAV\1086_TIE_DIS_XX.wav,1086_TIE_DIS_XX.wav,.wav,Crema_1086,That is exactly what happened,Male,Unspecified,Disgust
7016,CREMA-D,./dataset/crema-d\AudioWAV\1086_TIE_FEA_XX.wav,1086_TIE_FEA_XX.wav,.wav,Crema_1086,That is exactly what happened,Male,Unspecified,Fear
7017,CREMA-D,./dataset/crema-d\AudioWAV\1086_TIE_HAP_XX.wav,1086_TIE_HAP_XX.wav,.wav,Crema_1086,That is exactly what happened,Male,Unspecified,Happy
7018,CREMA-D,./dataset/crema-d\AudioWAV\1086_TIE_NEU_XX.wav,1086_TIE_NEU_XX.wav,.wav,Crema_1086,That is exactly what happened,Male,Unspecified,Neutral
7019,CREMA-D,./dataset/crema-d\AudioWAV\1086_TIE_SAD_XX.wav,1086_TIE_SAD_XX.wav,.wav,Crema_1086,That is exactly what happened,Male,Unspecified,Sad
7020,CREMA-D,./dataset/crema-d\AudioWAV\1086_TSI_ANG_XX.wav,1086_TSI_ANG_XX.wav,.wav,Crema_1086,The surface is slick,Male,Unspecified,Anger
7021,CREMA-D,./dataset/crema-d\AudioWAV\1086_TSI_DIS_XX.wav,1086_TSI_DIS_XX.wav,.wav,Crema_1086,The surface is slick,Male,Unspecified,Disgust
7022,CREMA-D,./dataset/crema-d\AudioWAV\1086_TSI_FEA_XX.wav,1086_TSI_FEA_XX.wav,.wav,Crema_1086,The surface is slick,Male,Unspecified,Fear
7023,CREMA-D,./dataset/crema-d\AudioWAV\1086_TSI_HAP_XX.wav,1086_TSI_HAP_XX.wav,.wav,Crema_1086,The surface is slick,Male,Unspecified,Happy
7024,CREMA-D,./dataset/crema-d\AudioWAV\1086_TSI_NEU_XX.wav,1086_TSI_NEU_XX.wav,.wav,Crema_1086,The surface is slick,Male,Unspecified,Neutral
7025,CREMA-D,./dataset/crema-d\AudioWAV\1086_TSI_SAD_XX.wav,1086_TSI_SAD_XX.wav,.wav,Crema_1086,The surface is slick,Male,Unspecified,Sad
7026,CREMA-D,./dataset/crema-d\AudioWAV\1086_WSI_ANG_XX.wav,1086_WSI_ANG_XX.wav,.wav,Crema_1086,We'll stop in a couple of minutes,Male,Unspecified,Anger
7027,CREMA-D,./dataset/crema-d\AudioWAV\1086_WSI_DIS_XX.wav,1086_WSI_DIS_XX.wav,.wav,Crema_1086,We'll stop in a couple of minutes,Male,Unspecified,Disgust
7028,CREMA-D,./dataset/crema-d\AudioWAV\1086_WSI_FEA_XX.wav,1086_WSI_FEA_XX.wav,.wav,Crema_1086,We'll stop in a couple of minutes,Male,Unspecified,Fear
7029,CREMA-D,./dataset/crema-d\AudioWAV\1086_WSI_HAP_XX.wav,1086_WSI_HAP_XX.wav,.wav,Crema_1086,We'll stop in a couple of minutes,Male,Unspecified,Happy
7030,CREMA-D,./dataset/crema-d\AudioWAV\1086_WSI_NEU_XX.wav,1086_WSI_NEU_XX.wav,.wav,Crema_1086,We'll stop in a couple of minutes,Male,Unspecified,Neutral
7031,CREMA-D,./dataset/crema-d\AudioWAV\1086_WSI_SAD_XX.wav,1086_WSI_SAD_XX.wav,.wav,Crema_1086,We'll stop in a couple of minutes,Male,Unspecified,Sad
7032,CREMA-D,./dataset/crema-d\AudioWAV\1087_DFA_ANG_XX.wav,1087_DFA_ANG_XX.wav,.wav,Crema_1087,Don't forget a jacket,Male,Unspecified,Anger
7033,CREMA-D,./dataset/crema-d\AudioWAV\1087_DFA_DIS_XX.wav,1087_DFA_DIS_XX.wav,.wav,Crema_1087,Don't forget a jacket,Male,Unspecified,Disgust
7034,CREMA-D,./dataset/crema-d\AudioWAV\1087_DFA_FEA_XX.wav,1087_DFA_FEA_XX.wav,.wav,Crema_1087,Don't forget a jacket,Male,Unspecified,Fear
7035,CREMA-D,./dataset/crema-d\AudioWAV\1087_DFA_HAP_XX.wav,1087_DFA_HAP_XX.wav,.wav,Crema_1087,Don't forget a jacket,Male,Unspecified,Happy
7036,CREMA-D,./dataset/crema-d\AudioWAV\1087_DFA_NEU_XX.wav,1087_DFA_NEU_XX.wav,.wav,Crema_1087,Don't forget a jacket,Male,Unspecified,Neutral
7037,CREMA-D,./dataset/crema-d\AudioWAV\1087_DFA_SAD_XX.wav,1087_DFA_SAD_XX.wav,.wav,Crema_1087,Don't forget a jacket,Male,Unspecified,Sad
7038,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_ANG_HI.wav,1087_IEO_ANG_HI.wav,.wav,Crema_1087,It's eleven o'clock,Male,High,Anger
7039,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_ANG_LO.wav,1087_IEO_ANG_LO.wav,.wav,Crema_1087,It's eleven o'clock,Male,Low,Anger
7040,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_ANG_MD.wav,1087_IEO_ANG_MD.wav,.wav,Crema_1087,It's eleven o'clock,Male,Medium,Anger
7041,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_DIS_HI.wav,1087_IEO_DIS_HI.wav,.wav,Crema_1087,It's eleven o'clock,Male,High,Disgust
7042,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_DIS_LO.wav,1087_IEO_DIS_LO.wav,.wav,Crema_1087,It's eleven o'clock,Male,Low,Disgust
7043,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_DIS_MD.wav,1087_IEO_DIS_MD.wav,.wav,Crema_1087,It's eleven o'clock,Male,Medium,Disgust
7044,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_FEA_HI.wav,1087_IEO_FEA_HI.wav,.wav,Crema_1087,It's eleven o'clock,Male,High,Fear
7045,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_FEA_LO.wav,1087_IEO_FEA_LO.wav,.wav,Crema_1087,It's eleven o'clock,Male,Low,Fear
7046,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_FEA_MD.wav,1087_IEO_FEA_MD.wav,.wav,Crema_1087,It's eleven o'clock,Male,Medium,Fear
7047,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_HAP_HI.wav,1087_IEO_HAP_HI.wav,.wav,Crema_1087,It's eleven o'clock,Male,High,Happy
7048,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_HAP_LO.wav,1087_IEO_HAP_LO.wav,.wav,Crema_1087,It's eleven o'clock,Male,Low,Happy
7049,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_HAP_MD.wav,1087_IEO_HAP_MD.wav,.wav,Crema_1087,It's eleven o'clock,Male,Medium,Happy
7050,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_NEU_XX.wav,1087_IEO_NEU_XX.wav,.wav,Crema_1087,It's eleven o'clock,Male,Unspecified,Neutral
7051,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_SAD_HI.wav,1087_IEO_SAD_HI.wav,.wav,Crema_1087,It's eleven o'clock,Male,High,Sad
7052,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_SAD_LO.wav,1087_IEO_SAD_LO.wav,.wav,Crema_1087,It's eleven o'clock,Male,Low,Sad
7053,CREMA-D,./dataset/crema-d\AudioWAV\1087_IEO_SAD_MD.wav,1087_IEO_SAD_MD.wav,.wav,Crema_1087,It's eleven o'clock,Male,Medium,Sad
7054,CREMA-D,./dataset/crema-d\AudioWAV\1087_IOM_ANG_XX.wav,1087_IOM_ANG_XX.wav,.wav,Crema_1087,I'm on my way to the meeting,Male,Unspecified,Anger
7055,CREMA-D,./dataset/crema-d\AudioWAV\1087_IOM_DIS_XX.wav,1087_IOM_DIS_XX.wav,.wav,Crema_1087,I'm on my way to the meeting,Male,Unspecified,Disgust
7056,CREMA-D,./dataset/crema-d\AudioWAV\1087_IOM_FEA_XX.wav,1087_IOM_FEA_XX.wav,.wav,Crema_1087,I'm on my way to the meeting,Male,Unspecified,Fear
7057,CREMA-D,./dataset/crema-d\AudioWAV\1087_IOM_HAP_XX.wav,1087_IOM_HAP_XX.wav,.wav,Crema_1087,I'm on my way to the meeting,Male,Unspecified,Happy
7058,CREMA-D,./dataset/crema-d\AudioWAV\1087_IOM_NEU_XX.wav,1087_IOM_NEU_XX.wav,.wav,Crema_1087,I'm on my way to the meeting,Male,Unspecified,Neutral
7059,CREMA-D,./dataset/crema-d\AudioWAV\1087_IOM_SAD_XX.wav,1087_IOM_SAD_XX.wav,.wav,Crema_1087,I'm on my way to the meeting,Male,Unspecified,Sad
7060,CREMA-D,./dataset/crema-d\AudioWAV\1087_ITH_ANG_XX.wav,1087_ITH_ANG_XX.wav,.wav,Crema_1087,I think I have a doctor's appointment,Male,Unspecified,Anger
7061,CREMA-D,./dataset/crema-d\AudioWAV\1087_ITH_DIS_XX.wav,1087_ITH_DIS_XX.wav,.wav,Crema_1087,I think I have a doctor's appointment,Male,Unspecified,Disgust
7062,CREMA-D,./dataset/crema-d\AudioWAV\1087_ITH_FEA_XX.wav,1087_ITH_FEA_XX.wav,.wav,Crema_1087,I think I have a doctor's appointment,Male,Unspecified,Fear
7063,CREMA-D,./dataset/crema-d\AudioWAV\1087_ITH_HAP_XX.wav,1087_ITH_HAP_XX.wav,.wav,Crema_1087,I think I have a doctor's appointment,Male,Unspecified,Happy
7064,CREMA-D,./dataset/crema-d\AudioWAV\1087_ITH_NEU_XX.wav,1087_ITH_NEU_XX.wav,.wav,Crema_1087,I think I have a doctor's appointment,Male,Unspecified,Neutral
7065,CREMA-D,./dataset/crema-d\AudioWAV\1087_ITH_SAD_XX.wav,1087_ITH_SAD_XX.wav,.wav,Crema_1087,I think I have a doctor's appointment,Male,Unspecified,Sad
7066,CREMA-D,./dataset/crema-d\AudioWAV\1087_ITS_ANG_XX.wav,1087_ITS_ANG_XX.wav,.wav,Crema_1087,I think I've seen this before,Male,Unspecified,Anger
7067,CREMA-D,./dataset/crema-d\AudioWAV\1087_ITS_DIS_XX.wav,1087_ITS_DIS_XX.wav,.wav,Crema_1087,I think I've seen this before,Male,Unspecified,Disgust
7068,CREMA-D,./dataset/crema-d\AudioWAV\1087_ITS_FEA_XX.wav,1087_ITS_FEA_XX.wav,.wav,Crema_1087,I think I've seen this before,Male,Unspecified,Fear
7069,CREMA-D,./dataset/crema-d\AudioWAV\1087_ITS_HAP_XX.wav,1087_ITS_HAP_XX.wav,.wav,Crema_1087,I think I've seen this before,Male,Unspecified,Happy
7070,CREMA-D,./dataset/crema-d\AudioWAV\1087_ITS_NEU_XX.wav,1087_ITS_NEU_XX.wav,.wav,Crema_1087,I think I've seen this before,Male,Unspecified,Neutral
7071,CREMA-D,./dataset/crema-d\AudioWAV\1087_ITS_SAD_XX.wav,1087_ITS_SAD_XX.wav,.wav,Crema_1087,I think I've seen this before,Male,Unspecified,Sad
7072,CREMA-D,./dataset/crema-d\AudioWAV\1087_IWL_ANG_XX.wav,1087_IWL_ANG_XX.wav,.wav,Crema_1087,I would like a new alarm clock,Male,Unspecified,Anger
7073,CREMA-D,./dataset/crema-d\AudioWAV\1087_IWL_DIS_XX.wav,1087_IWL_DIS_XX.wav,.wav,Crema_1087,I would like a new alarm clock,Male,Unspecified,Disgust
7074,CREMA-D,./dataset/crema-d\AudioWAV\1087_IWL_FEA_XX.wav,1087_IWL_FEA_XX.wav,.wav,Crema_1087,I would like a new alarm clock,Male,Unspecified,Fear
7075,CREMA-D,./dataset/crema-d\AudioWAV\1087_IWL_HAP_XX.wav,1087_IWL_HAP_XX.wav,.wav,Crema_1087,I would like a new alarm clock,Male,Unspecified,Happy
7076,CREMA-D,./dataset/crema-d\AudioWAV\1087_IWL_NEU_XX.wav,1087_IWL_NEU_XX.wav,.wav,Crema_1087,I would like a new alarm clock,Male,Unspecified,Neutral
7077,CREMA-D,./dataset/crema-d\AudioWAV\1087_IWL_SAD_XX.wav,1087_IWL_SAD_XX.wav,.wav,Crema_1087,I would like a new alarm clock,Male,Unspecified,Sad
7078,CREMA-D,./dataset/crema-d\AudioWAV\1087_IWW_ANG_XX.wav,1087_IWW_ANG_XX.wav,.wav,Crema_1087,I wonder what this is about,Male,Unspecified,Anger
7079,CREMA-D,./dataset/crema-d\AudioWAV\1087_IWW_DIS_XX.wav,1087_IWW_DIS_XX.wav,.wav,Crema_1087,I wonder what this is about,Male,Unspecified,Disgust
7080,CREMA-D,./dataset/crema-d\AudioWAV\1087_IWW_FEA_XX.wav,1087_IWW_FEA_XX.wav,.wav,Crema_1087,I wonder what this is about,Male,Unspecified,Fear
7081,CREMA-D,./dataset/crema-d\AudioWAV\1087_IWW_HAP_XX.wav,1087_IWW_HAP_XX.wav,.wav,Crema_1087,I wonder what this is about,Male,Unspecified,Happy
7082,CREMA-D,./dataset/crema-d\AudioWAV\1087_IWW_NEU_XX.wav,1087_IWW_NEU_XX.wav,.wav,Crema_1087,I wonder what this is about,Male,Unspecified,Neutral
7083,CREMA-D,./dataset/crema-d\AudioWAV\1087_IWW_SAD_XX.wav,1087_IWW_SAD_XX.wav,.wav,Crema_1087,I wonder what this is about,Male,Unspecified,Sad
7084,CREMA-D,./dataset/crema-d\AudioWAV\1087_MTI_ANG_XX.wav,1087_MTI_ANG_XX.wav,.wav,Crema_1087,Maybe tomorrow it will be cold,Male,Unspecified,Anger
7085,CREMA-D,./dataset/crema-d\AudioWAV\1087_MTI_DIS_XX.wav,1087_MTI_DIS_XX.wav,.wav,Crema_1087,Maybe tomorrow it will be cold,Male,Unspecified,Disgust
7086,CREMA-D,./dataset/crema-d\AudioWAV\1087_MTI_FEA_XX.wav,1087_MTI_FEA_XX.wav,.wav,Crema_1087,Maybe tomorrow it will be cold,Male,Unspecified,Fear
7087,CREMA-D,./dataset/crema-d\AudioWAV\1087_MTI_HAP_XX.wav,1087_MTI_HAP_XX.wav,.wav,Crema_1087,Maybe tomorrow it will be cold,Male,Unspecified,Happy
7088,CREMA-D,./dataset/crema-d\AudioWAV\1087_MTI_NEU_XX.wav,1087_MTI_NEU_XX.wav,.wav,Crema_1087,Maybe tomorrow it will be cold,Male,Unspecified,Neutral
7089,CREMA-D,./dataset/crema-d\AudioWAV\1087_MTI_SAD_XX.wav,1087_MTI_SAD_XX.wav,.wav,Crema_1087,Maybe tomorrow it will be cold,Male,Unspecified,Sad
7090,CREMA-D,./dataset/crema-d\AudioWAV\1087_TAI_ANG_XX.wav,1087_TAI_ANG_XX.wav,.wav,Crema_1087,The airplane is almost full,Male,Unspecified,Anger
7091,CREMA-D,./dataset/crema-d\AudioWAV\1087_TAI_DIS_XX.wav,1087_TAI_DIS_XX.wav,.wav,Crema_1087,The airplane is almost full,Male,Unspecified,Disgust
7092,CREMA-D,./dataset/crema-d\AudioWAV\1087_TAI_FEA_XX.wav,1087_TAI_FEA_XX.wav,.wav,Crema_1087,The airplane is almost full,Male,Unspecified,Fear
7093,CREMA-D,./dataset/crema-d\AudioWAV\1087_TAI_HAP_XX.wav,1087_TAI_HAP_XX.wav,.wav,Crema_1087,The airplane is almost full,Male,Unspecified,Happy
7094,CREMA-D,./dataset/crema-d\AudioWAV\1087_TAI_NEU_XX.wav,1087_TAI_NEU_XX.wav,.wav,Crema_1087,The airplane is almost full,Male,Unspecified,Neutral
7095,CREMA-D,./dataset/crema-d\AudioWAV\1087_TAI_SAD_XX.wav,1087_TAI_SAD_XX.wav,.wav,Crema_1087,The airplane is almost full,Male,Unspecified,Sad
7096,CREMA-D,./dataset/crema-d\AudioWAV\1087_TIE_ANG_XX.wav,1087_TIE_ANG_XX.wav,.wav,Crema_1087,That is exactly what happened,Male,Unspecified,Anger
7097,CREMA-D,./dataset/crema-d\AudioWAV\1087_TIE_DIS_XX.wav,1087_TIE_DIS_XX.wav,.wav,Crema_1087,That is exactly what happened,Male,Unspecified,Disgust
7098,CREMA-D,./dataset/crema-d\AudioWAV\1087_TIE_FEA_XX.wav,1087_TIE_FEA_XX.wav,.wav,Crema_1087,That is exactly what happened,Male,Unspecified,Fear
7099,CREMA-D,./dataset/crema-d\AudioWAV\1087_TIE_HAP_XX.wav,1087_TIE_HAP_XX.wav,.wav,Crema_1087,That is exactly what happened,Male,Unspecified,Happy
7100,CREMA-D,./dataset/crema-d\AudioWAV\1087_TIE_NEU_XX.wav,1087_TIE_NEU_XX.wav,.wav,Crema_1087,That is exactly what happened,Male,Unspecified,Neutral
7101,CREMA-D,./dataset/crema-d\AudioWAV\1087_TIE_SAD_XX.wav,1087_TIE_SAD_XX.wav,.wav,Crema_1087,That is exactly what happened,Male,Unspecified,Sad
7102,CREMA-D,./dataset/crema-d\AudioWAV\1087_TSI_ANG_XX.wav,1087_TSI_ANG_XX.wav,.wav,Crema_1087,The surface is slick,Male,Unspecified,Anger
7103,CREMA-D,./dataset/crema-d\AudioWAV\1087_TSI_DIS_XX.wav,1087_TSI_DIS_XX.wav,.wav,Crema_1087,The surface is slick,Male,Unspecified,Disgust
7104,CREMA-D,./dataset/crema-d\AudioWAV\1087_TSI_FEA_XX.wav,1087_TSI_FEA_XX.wav,.wav,Crema_1087,The surface is slick,Male,Unspecified,Fear
7105,CREMA-D,./dataset/crema-d\AudioWAV\1087_TSI_HAP_XX.wav,1087_TSI_HAP_XX.wav,.wav,Crema_1087,The surface is slick,Male,Unspecified,Happy
7106,CREMA-D,./dataset/crema-d\AudioWAV\1087_TSI_NEU_XX.wav,1087_TSI_NEU_XX.wav,.wav,Crema_1087,The surface is slick,Male,Unspecified,Neutral
7107,CREMA-D,./dataset/crema-d\AudioWAV\1087_TSI_SAD_XX.wav,1087_TSI_SAD_XX.wav,.wav,Crema_1087,The surface is slick,Male,Unspecified,Sad
7108,CREMA-D,./dataset/crema-d\AudioWAV\1087_WSI_ANG_XX.wav,1087_WSI_ANG_XX.wav,.wav,Crema_1087,We'll stop in a couple of minutes,Male,Unspecified,Anger
7109,CREMA-D,./dataset/crema-d\AudioWAV\1087_WSI_DIS_XX.wav,1087_WSI_DIS_XX.wav,.wav,Crema_1087,We'll stop in a couple of minutes,Male,Unspecified,Disgust
7110,CREMA-D,./dataset/crema-d\AudioWAV\1087_WSI_FEA_XX.wav,1087_WSI_FEA_XX.wav,.wav,Crema_1087,We'll stop in a couple of minutes,Male,Unspecified,Fear
7111,CREMA-D,./dataset/crema-d\AudioWAV\1087_WSI_HAP_XX.wav,1087_WSI_HAP_XX.wav,.wav,Crema_1087,We'll stop in a couple of minutes,Male,Unspecified,Happy
7112,CREMA-D,./dataset/crema-d\AudioWAV\1087_WSI_NEU_XX.wav,1087_WSI_NEU_XX.wav,.wav,Crema_1087,We'll stop in a couple of minutes,Male,Unspecified,Neutral
7113,CREMA-D,./dataset/crema-d\AudioWAV\1087_WSI_SAD_XX.wav,1087_WSI_SAD_XX.wav,.wav,Crema_1087,We'll stop in a couple of minutes,Male,Unspecified,Sad
7114,CREMA-D,./dataset/crema-d\AudioWAV\1088_DFA_ANG_XX.wav,1088_DFA_ANG_XX.wav,.wav,Crema_1088,Don't forget a jacket,Male,Unspecified,Anger
7115,CREMA-D,./dataset/crema-d\AudioWAV\1088_DFA_DIS_XX.wav,1088_DFA_DIS_XX.wav,.wav,Crema_1088,Don't forget a jacket,Male,Unspecified,Disgust
7116,CREMA-D,./dataset/crema-d\AudioWAV\1088_DFA_FEA_XX.wav,1088_DFA_FEA_XX.wav,.wav,Crema_1088,Don't forget a jacket,Male,Unspecified,Fear
7117,CREMA-D,./dataset/crema-d\AudioWAV\1088_DFA_HAP_XX.wav,1088_DFA_HAP_XX.wav,.wav,Crema_1088,Don't forget a jacket,Male,Unspecified,Happy
7118,CREMA-D,./dataset/crema-d\AudioWAV\1088_DFA_NEU_XX.wav,1088_DFA_NEU_XX.wav,.wav,Crema_1088,Don't forget a jacket,Male,Unspecified,Neutral
7119,CREMA-D,./dataset/crema-d\AudioWAV\1088_DFA_SAD_XX.wav,1088_DFA_SAD_XX.wav,.wav,Crema_1088,Don't forget a jacket,Male,Unspecified,Sad
7120,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_ANG_HI.wav,1088_IEO_ANG_HI.wav,.wav,Crema_1088,It's eleven o'clock,Male,High,Anger
7121,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_ANG_LO.wav,1088_IEO_ANG_LO.wav,.wav,Crema_1088,It's eleven o'clock,Male,Low,Anger
7122,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_ANG_MD.wav,1088_IEO_ANG_MD.wav,.wav,Crema_1088,It's eleven o'clock,Male,Medium,Anger
7123,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_DIS_HI.wav,1088_IEO_DIS_HI.wav,.wav,Crema_1088,It's eleven o'clock,Male,High,Disgust
7124,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_DIS_LO.wav,1088_IEO_DIS_LO.wav,.wav,Crema_1088,It's eleven o'clock,Male,Low,Disgust
7125,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_DIS_MD.wav,1088_IEO_DIS_MD.wav,.wav,Crema_1088,It's eleven o'clock,Male,Medium,Disgust
7126,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_FEA_HI.wav,1088_IEO_FEA_HI.wav,.wav,Crema_1088,It's eleven o'clock,Male,High,Fear
7127,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_FEA_LO.wav,1088_IEO_FEA_LO.wav,.wav,Crema_1088,It's eleven o'clock,Male,Low,Fear
7128,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_FEA_MD.wav,1088_IEO_FEA_MD.wav,.wav,Crema_1088,It's eleven o'clock,Male,Medium,Fear
7129,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_HAP_HI.wav,1088_IEO_HAP_HI.wav,.wav,Crema_1088,It's eleven o'clock,Male,High,Happy
7130,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_HAP_LO.wav,1088_IEO_HAP_LO.wav,.wav,Crema_1088,It's eleven o'clock,Male,Low,Happy
7131,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_HAP_MD.wav,1088_IEO_HAP_MD.wav,.wav,Crema_1088,It's eleven o'clock,Male,Medium,Happy
7132,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_NEU_XX.wav,1088_IEO_NEU_XX.wav,.wav,Crema_1088,It's eleven o'clock,Male,Unspecified,Neutral
7133,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_SAD_HI.wav,1088_IEO_SAD_HI.wav,.wav,Crema_1088,It's eleven o'clock,Male,High,Sad
7134,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_SAD_LO.wav,1088_IEO_SAD_LO.wav,.wav,Crema_1088,It's eleven o'clock,Male,Low,Sad
7135,CREMA-D,./dataset/crema-d\AudioWAV\1088_IEO_SAD_MD.wav,1088_IEO_SAD_MD.wav,.wav,Crema_1088,It's eleven o'clock,Male,Medium,Sad
7136,CREMA-D,./dataset/crema-d\AudioWAV\1088_IOM_ANG_XX.wav,1088_IOM_ANG_XX.wav,.wav,Crema_1088,I'm on my way to the meeting,Male,Unspecified,Anger
7137,CREMA-D,./dataset/crema-d\AudioWAV\1088_IOM_DIS_XX.wav,1088_IOM_DIS_XX.wav,.wav,Crema_1088,I'm on my way to the meeting,Male,Unspecified,Disgust
7138,CREMA-D,./dataset/crema-d\AudioWAV\1088_IOM_FEA_XX.wav,1088_IOM_FEA_XX.wav,.wav,Crema_1088,I'm on my way to the meeting,Male,Unspecified,Fear
7139,CREMA-D,./dataset/crema-d\AudioWAV\1088_IOM_HAP_XX.wav,1088_IOM_HAP_XX.wav,.wav,Crema_1088,I'm on my way to the meeting,Male,Unspecified,Happy
7140,CREMA-D,./dataset/crema-d\AudioWAV\1088_IOM_NEU_XX.wav,1088_IOM_NEU_XX.wav,.wav,Crema_1088,I'm on my way to the meeting,Male,Unspecified,Neutral
7141,CREMA-D,./dataset/crema-d\AudioWAV\1088_IOM_SAD_XX.wav,1088_IOM_SAD_XX.wav,.wav,Crema_1088,I'm on my way to the meeting,Male,Unspecified,Sad
7142,CREMA-D,./dataset/crema-d\AudioWAV\1088_ITH_ANG_XX.wav,1088_ITH_ANG_XX.wav,.wav,Crema_1088,I think I have a doctor's appointment,Male,Unspecified,Anger
7143,CREMA-D,./dataset/crema-d\AudioWAV\1088_ITH_DIS_XX.wav,1088_ITH_DIS_XX.wav,.wav,Crema_1088,I think I have a doctor's appointment,Male,Unspecified,Disgust
7144,CREMA-D,./dataset/crema-d\AudioWAV\1088_ITH_FEA_XX.wav,1088_ITH_FEA_XX.wav,.wav,Crema_1088,I think I have a doctor's appointment,Male,Unspecified,Fear
7145,CREMA-D,./dataset/crema-d\AudioWAV\1088_ITH_HAP_XX.wav,1088_ITH_HAP_XX.wav,.wav,Crema_1088,I think I have a doctor's appointment,Male,Unspecified,Happy
7146,CREMA-D,./dataset/crema-d\AudioWAV\1088_ITH_NEU_XX.wav,1088_ITH_NEU_XX.wav,.wav,Crema_1088,I think I have a doctor's appointment,Male,Unspecified,Neutral
7147,CREMA-D,./dataset/crema-d\AudioWAV\1088_ITH_SAD_XX.wav,1088_ITH_SAD_XX.wav,.wav,Crema_1088,I think I have a doctor's appointment,Male,Unspecified,Sad
7148,CREMA-D,./dataset/crema-d\AudioWAV\1088_ITS_ANG_XX.wav,1088_ITS_ANG_XX.wav,.wav,Crema_1088,I think I've seen this before,Male,Unspecified,Anger
7149,CREMA-D,./dataset/crema-d\AudioWAV\1088_ITS_DIS_XX.wav,1088_ITS_DIS_XX.wav,.wav,Crema_1088,I think I've seen this before,Male,Unspecified,Disgust
7150,CREMA-D,./dataset/crema-d\AudioWAV\1088_ITS_FEA_XX.wav,1088_ITS_FEA_XX.wav,.wav,Crema_1088,I think I've seen this before,Male,Unspecified,Fear
7151,CREMA-D,./dataset/crema-d\AudioWAV\1088_ITS_HAP_XX.wav,1088_ITS_HAP_XX.wav,.wav,Crema_1088,I think I've seen this before,Male,Unspecified,Happy
7152,CREMA-D,./dataset/crema-d\AudioWAV\1088_ITS_NEU_XX.wav,1088_ITS_NEU_XX.wav,.wav,Crema_1088,I think I've seen this before,Male,Unspecified,Neutral
7153,CREMA-D,./dataset/crema-d\AudioWAV\1088_ITS_SAD_XX.wav,1088_ITS_SAD_XX.wav,.wav,Crema_1088,I think I've seen this before,Male,Unspecified,Sad
7154,CREMA-D,./dataset/crema-d\AudioWAV\1088_IWL_ANG_XX.wav,1088_IWL_ANG_XX.wav,.wav,Crema_1088,I would like a new alarm clock,Male,Unspecified,Anger
